name,slug, deaths/1,000 live births,date_of_information,ranking,region
"Argentina","argentina","9.1","2023",140,"South America"
"Ukraine","ukraine","9","2023",141,"Europe"
"Croatia","croatia","8.6","2023",142,"Europe"
"Greenland","greenland","8.6","2023",143,"North America"
"Cyprus","cyprus","8.2","2023",144,"Europe"
"Saint Kitts and Nevis","saint-kitts-and-nevis","8.2","2023",145,"Central America and the Caribbean"
"Uruguay","uruguay","8.1","2023",146,"South America"
"Kazakhstan","kazakhstan","8.1","2023",147,"Central Asia"
"Saint Pierre and Miquelon","saint-pierre-and-miquelon","8","2023",148,"North America"
"Sint Maarten","sint-maarten","7.8","2023",149,"Central America and the Caribbean"
"Bulgaria","bulgaria","7.8","2023",150,"Europe"
"Curacao","curacao","7.7","2023",151,"Central America and the Caribbean"
"Nauru","nauru","7.7","2023",152,"Australia and Oceania"
"Virgin Islands","virgin-islands","7.5","2023",153,"Central America and the Caribbean"
"Cayman Islands","cayman-islands","7.5","2023",154,"Central America and the Caribbean"
"Kuwait","kuwait","7.3","2023",155,"Middle East"
"North Macedonia","north-macedonia","7.2","2023",156,"Europe"
"Costa Rica","costa-rica","7","2023",157,"Central America and the Caribbean"
"Lebanon","lebanon","6.9","2023",158,"Middle East"
"Sri Lanka","sri-lanka","6.8","2023",159,"South Asia"
"Saint Martin","saint-martin","6.6","2023",160,"Central America and the Caribbean"
"Saint Barthelemy","saint-barthelemy","6.6","2023",161,"Central America and the Caribbean"
"Russia","russia","6.6","2023",162,"Central Asia"
"China","china","6.5","2023",163,"East and Southeast Asia"
"Qatar","qatar","6.5","2023",164,"Middle East"
"Malaysia","malaysia","6.5","2023",165,"East and Southeast Asia"
"San Marino","san-marino","6.4","2023",166,"Europe"
"Thailand","thailand","6.4","2023",167,"East and Southeast Asia"
"Chile","chile","6.4","2023",168,"South America"
"Gibraltar","gibraltar","6.1","2023",169,"Europe"
"Faroe Islands","faroe-islands","5.9","2023",170,"Europe"
"Puerto Rico","puerto-rico","5.9","2023",171,"Central America and the Caribbean"
"Romania","romania","5.7","2023",172,"Europe"
"Slovakia","slovakia","5.3","2023",173,"Europe"
"United States","united-states","5.1","2023",174,"North America"
"Poland","poland","5.1","2023",175,"Europe"
